customer_id,signup_date,age,income_segment,region,contract_type
CUST002214,2023-05-12,36,Medium,North,Monthly
CUST002215,2022-02-24,36,High,South,Monthly
CUST002216,2022-06-12,45,Low,East,Monthly
CUST002217,2023-11-30,36,Low,North,Annual
CUST002218,2022-02-08,41,Low,North,Annual
CUST002219,2023-11-28,67,Medium,North,Annual
CUST002220,2022-03-24,39,High,North,Monthly
CUST002221,2023-12-08,37,Medium,East,Annual
CUST002222,2023-06-30,34,Low,North,Monthly
CUST002223,2022-04-23,50,Medium,East,Annual
CUST002224,2023-03-01,39,Medium,East,Monthly
CUST002225,2022-08-18,34,Low,South,Annual
CUST002226,2022-10-10,57,Medium,South,Monthly
CUST002227,2022-10-14,59,Low,North,Annual
CUST002228,2022-06-04,34,High,West,Monthly
CUST002229,2022-06-14,19,Medium,West,Monthly
CUST002230,2022-07-01,54,High,North,Monthly
CUST002231,2022-08-27,33,High,East,Monthly
CUST002232,2023-10-11,51,High,South,Monthly
CUST002233,2022-12-05,18,Low,North,Monthly
CUST002234,2023-05-27,52,High,North,Monthly
CUST002235,2022-09-23,27,Medium,East,Monthly
CUST002236,2022-07-06,50,Medium,South,Monthly
CUST002237,2022-02-09,42,Low,West,Monthly
CUST002238,2023-05-08,30,Low,West,Monthly
CUST002239,2023-11-10,37,High,North,Monthly
CUST002240,2023-01-26,50,Low,North,Monthly
CUST002241,2022-09-17,43,Low,North,TwoYear
CUST002242,2023-10-17,49,Medium,North,TwoYear
CUST002243,2023-12-17,65,High,North,Annual
CUST002244,2022-06-25,23,Medium,West,Monthly
CUST002245,2022-11-25,61,High,North,Annual
CUST002246,2022-07-19,43,Medium,South,Monthly
CUST002247,2023-12-12,31,Low,East,Monthly
CUST002248,2022-07-15,26,Medium,West,Annual
CUST002249,2023-08-12,39,Medium,East,TwoYear
CUST002250,2023-06-15,53,Medium,East,Annual
CUST002251,2022-03-03,40,Medium,North,Monthly
CUST002252,2022-11-23,60,Low,East,Monthly
CUST002253,2022-10-08,24,Low,South,Monthly
CUST002254,2022-08-15,41,Medium,North,Monthly
CUST002255,2023-10-01,26,Medium,West,Annual
CUST002256,2022-02-27,46,Low,South,Monthly
CUST002257,2023-04-22,52,Low,West,Monthly
CUST002258,2023-01-11,36,Medium,North,Monthly
CUST002259,2023-12-17,18,High,North,Monthly
CUST002260,2022-08-31,44,Medium,West,TwoYear
CUST002261,2023-01-02,47,Low,East,Monthly
CUST002262,2023-05-15,46,Medium,West,Monthly
CUST002263,2022-09-09,56,Medium,South,Monthly
CUST002264,2022-11-18,29,Medium,East,Annual
CUST002265,2023-01-11,50,Low,North,Annual
CUST002266,2023-02-13,56,Medium,South,Monthly
CUST002267,2023-12-12,20,Medium,South,Monthly
CUST002268,2023-05-03,45,Low,North,Monthly
CUST002269,2022-12-09,35,Low,East,Annual
CUST002270,2022-08-28,41,Medium,North,Monthly
CUST002271,2022-05-19,46,Medium,South,Annual
CUST002272,2022-05-02,36,High,South,Monthly
CUST002273,2023-02-24,33,Medium,South,Annual
CUST002274,2023-07-15,42,Medium,North,Monthly
CUST002275,2022-10-31,28,Low,West,Monthly
CUST002276,2022-04-25,28,High,South,Monthly
CUST002277,2022-12-09,50,Medium,South,Monthly
CUST002278,2022-09-08,28,Medium,East,Monthly
CUST002279,2022-01-07,49,Low,West,Monthly
CUST002280,2023-08-12,47,Low,East,Monthly
CUST002281,2022-06-28,21,Medium,South,Annual
CUST002282,2022-05-25,33,Low,West,Monthly
CUST002283,2023-02-20,56,Low,East,Annual
CUST002284,2023-10-28,30,Low,North,Monthly
CUST002285,2022-05-01,36,Low,East,Annual
CUST002286,2022-05-04,47,Medium,West,Monthly
CUST002287,2022-05-30,51,Medium,East,Monthly
CUST002288,2023-02-01,38,Low,West,Monthly
CUST002289,2023-01-16,34,Medium,West,Monthly
CUST002290,2022-01-01,59,High,East,Monthly
CUST002291,2023-11-04,62,High,East,Annual
CUST002292,2022-09-01,53,Medium,North,Monthly
CUST002293,2023-02-02,43,Medium,East,Annual
CUST002294,2022-09-08,32,Low,West,Annual
CUST002295,2023-07-30,32,Medium,South,Monthly
CUST002296,2022-10-26,48,Medium,East,Annual
CUST002297,2022-10-24,47,Medium,East,Annual
CUST002298,2023-05-15,58,Medium,West,Monthly
CUST002299,2022-04-25,49,Medium,South,Monthly
CUST002300,2022-01-01,23,High,North,Monthly
CUST002301,2023-07-07,54,High,South,Monthly
CUST002302,2023-11-16,30,Medium,West,Monthly
CUST002303,2023-08-23,37,Low,West,TwoYear
CUST002304,2023-04-27,45,Low,West,Monthly
CUST002305,2023-09-02,65,High,West,Monthly
CUST002306,2023-08-23,75,Low,South,Annual
CUST002307,2023-05-25,49,Medium,South,Monthly
CUST002308,2022-12-01,39,Medium,South,Annual
CUST002309,2023-04-10,48,Medium,East,Monthly
CUST002310,2022-05-21,52,Medium,West,Monthly
CUST002311,2023-08-06,38,High,East,Monthly
CUST002312,2022-05-17,63,Low,East,Annual
CUST002313,2023-09-03,44,Medium,East,Monthly
CUST002314,2023-10-25,47,High,North,TwoYear
CUST002315,2023-11-18,49,High,East,Monthly
CUST002316,2022-06-16,47,Medium,West,Annual
CUST002317,2022-12-09,52,Medium,East,Monthly
CUST002318,2023-02-14,34,High,West,TwoYear
CUST002319,2022-03-06,35,Medium,North,Monthly
CUST002320,2023-08-04,28,Medium,South,Monthly
CUST002321,2022-03-08,47,Medium,West,Monthly
CUST002322,2023-03-09,51,Low,East,Monthly
CUST002323,2022-02-19,47,Medium,West,Monthly
CUST002324,2022-11-10,62,Medium,East,Annual
CUST002325,2022-11-05,41,Medium,South,Monthly
CUST002326,2023-08-26,50,Low,West,Monthly
CUST002327,2022-04-25,28,High,East,Monthly
CUST002328,2023-07-23,37,Medium,West,Monthly
CUST002329,2022-12-08,50,Medium,South,TwoYear
CUST002330,2023-06-14,52,High,South,Monthly
CUST002331,2023-10-04,38,Low,South,Monthly
CUST002332,2023-05-10,41,Medium,West,Monthly
CUST002333,2022-09-26,23,Medium,West,Monthly
CUST002334,2022-03-21,37,Medium,East,Monthly
CUST002335,2023-04-01,52,Medium,South,Monthly
CUST002336,2022-10-26,48,Low,East,Annual
CUST002337,2022-07-21,48,Medium,West,Annual
CUST002338,2023-05-18,42,Medium,North,Annual
CUST002339,2023-11-02,42,Low,South,TwoYear
CUST002340,2023-12-17,34,High,East,Monthly
CUST002341,2023-10-11,50,Medium,South,Monthly
CUST002342,2023-04-30,47,High,East,Monthly
CUST002343,2023-08-08,47,Medium,East,Annual
CUST002344,2023-07-14,35,Medium,North,Monthly
CUST002345,2022-01-18,18,High,West,Annual
CUST002346,2023-04-23,55,High,South,Monthly
CUST002347,2023-05-03,36,Low,West,Monthly
CUST002348,2023-03-22,31,High,East,Monthly
CUST002349,2022-12-06,50,Medium,West,Monthly
CUST002350,2023-06-15,37,Low,North,Annual
CUST002351,2023-09-04,54,Medium,West,TwoYear
CUST002352,2022-04-26,49,High,East,Monthly
CUST002353,2022-03-15,50,High,East,Annual
CUST002354,2022-09-26,25,Low,North,Monthly
CUST002355,2023-09-29,56,Medium,South,Monthly
CUST002356,2022-04-26,45,High,North,Monthly
CUST002357,2023-11-17,37,Medium,South,Monthly
CUST002358,2023-11-24,43,Medium,East,Annual
CUST002359,2023-10-31,20,Medium,West,Monthly
CUST002360,2022-06-13,46,Low,East,Annual
CUST002361,2023-08-06,29,Medium,North,TwoYear
CUST002362,2022-08-10,25,Low,North,Monthly
CUST002363,2022-05-06,23,Medium,West,Monthly
CUST002364,2023-10-19,55,Low,North,Annual
CUST002365,2022-06-25,34,Medium,East,Annual
CUST002366,2023-10-26,60,Medium,West,Monthly
CUST002367,2023-11-25,35,Medium,South,Monthly
CUST002368,2023-01-10,21,Medium,North,Annual
CUST002369,2023-05-13,28,Low,South,Monthly
CUST002370,2022-03-26,56,High,West,Monthly
CUST002371,2023-01-18,40,Medium,North,TwoYear
CUST002372,2023-09-25,35,Medium,West,Monthly
CUST002373,2023-10-03,43,Low,North,Monthly
CUST002374,2023-04-08,48,Low,North,Monthly
CUST002375,2023-03-27,55,High,North,Monthly
CUST002376,2023-06-02,59,Medium,West,TwoYear
CUST002377,2023-11-26,37,Medium,West,Monthly
CUST002378,2023-07-04,26,Low,East,Annual
CUST002379,2022-04-26,37,Medium,East,Monthly
CUST002380,2023-09-06,45,High,West,Monthly
CUST002381,2022-01-08,30,Low,West,Annual
CUST002382,2022-08-06,30,Medium,North,TwoYear
CUST002383,2023-12-20,46,High,East,Monthly
CUST002384,2023-08-13,41,Medium,East,Monthly
CUST002385,2023-02-08,42,Low,West,Monthly
CUST002386,2023-07-21,32,Medium,East,Annual
CUST002387,2022-10-31,39,Low,West,TwoYear
CUST002388,2023-04-12,30,High,East,Annual
CUST002389,2022-03-29,52,Medium,South,Annual
CUST002390,2022-01-10,54,High,South,Monthly
CUST002391,2022-11-04,19,Low,East,Monthly
CUST002392,2023-03-10,30,Medium,West,Monthly
CUST002393,2022-06-13,24,Low,South,Monthly
CUST002394,2022-08-27,34,Medium,North,Annual
CUST002395,2022-11-13,40,Low,West,Monthly
CUST002396,2023-10-18,24,Medium,South,Monthly
CUST002397,2022-12-01,30,High,North,Annual
CUST002398,2022-01-18,29,Low,South,TwoYear
CUST002399,2022-03-12,44,Medium,South,Monthly
CUST002400,2022-06-24,42,High,North,Monthly
CUST002401,2022-12-05,33,High,North,Monthly
CUST002402,2022-09-05,44,Low,East,Monthly
CUST002403,2022-07-12,35,High,South,Monthly
CUST002404,2023-02-23,38,Low,North,TwoYear
CUST002405,2022-11-21,62,Medium,East,Annual
CUST002406,2022-11-02,58,High,North,Annual
CUST002407,2022-07-23,26,Medium,East,Monthly
CUST002408,2022-05-03,51,High,East,Monthly
CUST002409,2023-07-24,51,High,North,Monthly
CUST002410,2023-03-23,28,Low,North,Annual
CUST002411,2023-12-14,51,Medium,South,Monthly
CUST002412,2023-05-06,60,Medium,South,Monthly
CUST002413,2023-03-09,28,Medium,East,Monthly
CUST002414,2023-09-16,30,Low,North,Annual
CUST002415,2022-05-08,54,Medium,South,Monthly
CUST002416,2023-07-02,45,High,East,Monthly
CUST002417,2022-02-16,48,High,South,Monthly
CUST002418,2023-05-20,46,Medium,East,Monthly
CUST002419,2022-04-25,46,Medium,South,Monthly
CUST002420,2023-02-20,26,Medium,North,TwoYear
CUST002421,2022-08-11,54,Medium,West,Monthly
CUST002422,2023-09-28,56,High,West,TwoYear
CUST002423,2023-05-18,39,Low,East,Monthly
CUST002424,2023-11-03,41,Medium,West,Monthly
CUST002425,2022-04-06,23,High,West,Annual
CUST002426,2022-04-17,48,High,East,Monthly
CUST002427,2023-09-24,48,Medium,West,Monthly
CUST002428,2023-09-05,41,Low,South,Annual
CUST002429,2023-09-07,55,High,South,Monthly
CUST002430,2023-11-09,37,Medium,South,Annual
CUST002431,2023-11-29,48,Medium,North,Annual
CUST002432,2022-02-01,29,Medium,South,Monthly
CUST002433,2023-05-08,41,Low,West,Monthly
CUST002434,2022-03-07,39,Low,West,Monthly
CUST002435,2022-06-28,44,Medium,South,Monthly
CUST002436,2023-03-19,37,Low,North,Monthly
CUST002437,2023-07-03,40,Low,South,Monthly
CUST002438,2022-07-20,51,Medium,North,Monthly
CUST002439,2022-02-18,36,Medium,North,Monthly
CUST002440,2023-11-11,22,Low,South,Monthly
CUST002441,2022-09-20,62,Low,North,Monthly
CUST002442,2022-05-13,58,High,West,Annual
CUST002443,2022-12-10,26,Low,South,Monthly
CUST002444,2022-06-25,50,Medium,West,Monthly
CUST002445,2023-01-26,35,Medium,North,Annual
CUST002446,2022-01-11,45,High,East,TwoYear
CUST002447,2022-07-20,45,Medium,South,TwoYear
CUST002448,2022-01-03,39,Low,East,Monthly
CUST002449,2022-08-02,32,Low,East,Annual
CUST002450,2022-11-03,33,Medium,East,Monthly
CUST002451,2023-06-28,31,Medium,East,Monthly
CUST002452,2023-07-14,32,Medium,West,Annual
CUST002453,2022-11-23,41,Low,South,Monthly
CUST002454,2022-07-18,33,Medium,West,Monthly
CUST002455,2023-08-24,50,Medium,North,Annual
CUST002456,2022-04-19,59,Medium,South,Annual
CUST002457,2022-10-18,35,Low,South,Monthly
CUST002458,2022-04-18,44,Medium,West,Annual
CUST002459,2023-02-12,47,Low,North,Monthly
CUST002460,2023-07-06,47,Medium,East,Monthly
CUST002461,2022-02-21,42,Medium,North,Annual
CUST002462,2022-04-22,50,High,West,TwoYear
CUST002463,2022-10-22,47,Medium,West,Monthly
CUST002464,2023-08-03,27,Medium,West,Annual
CUST002465,2022-07-08,52,Low,East,Monthly
CUST002466,2023-12-22,52,Low,South,Annual
CUST002467,2022-03-06,32,Low,North,Annual
CUST002468,2023-07-28,42,Low,North,Annual
CUST002469,2023-04-10,50,Low,East,TwoYear
CUST002470,2022-09-15,39,High,West,Monthly
CUST002471,2023-10-08,54,Medium,North,Monthly
CUST002472,2023-09-26,70,Low,South,Annual
CUST002473,2022-11-27,32,Low,North,Monthly
CUST002474,2023-05-16,25,Medium,West,Annual
CUST002475,2023-11-14,45,Medium,North,Monthly
CUST002476,2022-07-29,50,Low,West,Annual
CUST002477,2022-03-30,39,Medium,South,Annual
CUST002478,2023-11-10,59,High,East,Monthly
CUST002479,2022-01-28,25,Medium,West,Monthly
CUST002480,2022-08-26,50,Medium,West,Monthly
CUST002481,2022-12-02,34,High,North,Annual
CUST002482,2022-03-04,62,Low,East,Monthly
CUST002483,2023-07-07,65,Low,West,Monthly
CUST002484,2023-05-15,32,Medium,North,Monthly
CUST002485,2023-06-25,35,Medium,South,Monthly
CUST002486,2023-04-14,52,Medium,East,Annual
CUST002487,2023-08-15,37,Low,North,Annual
CUST002488,2022-02-20,41,High,East,Monthly
CUST002489,2022-04-22,42,Medium,West,Monthly
CUST002490,2022-10-28,18,Medium,North,Monthly
CUST002491,2022-03-31,41,High,South,Monthly
CUST002492,2022-08-17,33,Medium,South,Monthly
CUST002493,2022-05-30,36,High,North,Monthly
CUST002494,2022-05-18,59,Medium,North,Annual
CUST002495,2022-05-15,26,High,East,Monthly
CUST002496,2023-04-02,51,Low,North,Annual
CUST002497,2023-08-24,38,High,East,Monthly
CUST002498,2023-05-09,38,Low,West,Monthly
CUST002499,2023-06-11,51,Medium,North,TwoYear
CUST002500,2022-11-29,46,Medium,West,Monthly
CUST002501,2022-12-28,48,Low,South,Monthly
CUST002502,2022-06-23,53,Low,East,TwoYear
CUST002503,2023-08-25,38,Medium,East,Monthly
CUST002504,2022-08-01,34,Medium,South,Monthly
CUST002505,2022-12-09,28,Low,West,Monthly
CUST002506,2022-03-02,32,Low,East,Monthly
CUST002507,2022-03-02,75,Medium,South,Monthly
CUST002508,2023-11-09,56,Medium,South,Annual
CUST002509,2023-06-08,25,Medium,South,Monthly
CUST002510,2022-08-04,26,High,North,Annual
CUST002511,2023-08-12,47,Medium,West,Annual
CUST002512,2023-09-16,48,Low,South,Annual
CUST002513,2023-08-01,48,Medium,West,Annual
CUST002514,2023-11-25,38,Medium,East,TwoYear
CUST002515,2023-02-27,40,Low,North,Monthly
CUST002516,2023-12-17,45,Medium,South,Monthly
CUST002517,2023-02-27,43,Medium,South,Monthly
CUST002518,2023-01-06,18,High,South,Annual
CUST002519,2022-07-25,39,Medium,East,Monthly
CUST002520,2022-10-13,31,Medium,North,Annual
CUST002521,2022-04-15,44,Medium,West,Monthly
CUST002522,2023-11-19,75,Medium,West,TwoYear
CUST002523,2023-12-24,46,Medium,West,Annual
CUST002524,2023-06-27,38,Medium,West,Annual
CUST002525,2022-08-30,53,Medium,West,Annual
CUST002526,2023-05-06,47,High,West,TwoYear
CUST002527,2023-10-27,47,Low,West,Monthly
CUST002528,2023-12-09,49,Low,North,TwoYear
CUST002529,2023-05-13,66,Medium,North,Monthly
CUST002530,2023-03-11,28,Medium,East,Annual
CUST002531,2023-04-29,47,Low,South,Monthly
CUST002532,2023-03-23,30,Low,North,Monthly
CUST002533,2023-01-19,48,Medium,South,Annual
CUST002534,2023-05-25,30,Medium,East,Annual
CUST002535,2022-06-19,36,High,North,Monthly
CUST002536,2022-11-19,38,Low,East,Monthly
CUST002537,2023-04-19,53,High,North,TwoYear
CUST002538,2022-08-20,53,Medium,North,Monthly
CUST002539,2023-11-27,27,Low,West,Monthly
CUST002540,2022-12-25,42,Medium,South,Monthly
CUST002541,2022-10-02,33,Medium,East,Monthly
CUST002542,2022-02-01,26,Low,West,Monthly
CUST002543,2022-06-26,39,Medium,North,Monthly
CUST002544,2022-03-06,38,Medium,North,Monthly
CUST002545,2023-12-11,71,Low,East,TwoYear
CUST002546,2022-01-27,47,Low,South,TwoYear
CUST002547,2023-10-25,25,Low,East,Annual
CUST002548,2023-04-24,35,Medium,North,Annual
CUST002549,2022-09-25,54,Low,West,Monthly
CUST002550,2023-08-20,67,Medium,East,Monthly
CUST002551,2022-03-07,22,Medium,West,Annual
CUST002552,2022-05-13,19,Medium,South,Monthly
CUST002553,2023-01-01,64,Medium,South,Monthly
CUST002554,2022-03-23,46,Medium,West,Monthly
CUST002555,2022-11-24,31,High,South,Monthly
CUST002556,2022-04-08,48,Medium,West,Monthly
CUST002557,2023-08-08,18,Medium,West,Monthly
CUST002558,2022-11-23,42,Medium,West,TwoYear
CUST002559,2023-06-26,45,Medium,South,Monthly
CUST002560,2022-05-05,53,Medium,West,Monthly
CUST002561,2022-07-29,29,Medium,South,Monthly
CUST002562,2023-12-26,43,Medium,West,Annual
CUST002563,2022-05-13,30,High,West,Annual
CUST002564,2023-05-18,45,Medium,South,Monthly
CUST002565,2022-06-06,31,Low,West,Monthly
CUST002566,2023-07-13,37,Medium,West,Monthly
CUST002567,2023-01-17,30,Low,South,Monthly
CUST002568,2022-01-22,49,Low,North,Monthly
CUST002569,2023-08-18,52,Medium,East,Monthly
CUST002570,2023-02-23,39,Medium,South,Monthly
CUST002571,2023-04-17,42,High,West,Monthly
CUST002572,2022-08-22,24,High,East,Monthly
CUST002573,2023-07-26,38,Low,East,Monthly
CUST002574,2023-03-30,41,Medium,West,Annual
CUST002575,2023-12-01,73,High,West,TwoYear
CUST002576,2023-07-24,28,Low,North,Monthly
CUST002577,2022-06-11,59,Medium,West,Monthly
CUST002578,2022-10-28,53,High,East,TwoYear
CUST002579,2022-11-02,45,Medium,West,Annual
CUST002580,2022-01-02,63,Medium,East,Annual
CUST002581,2022-09-28,46,High,South,Monthly
CUST002582,2023-02-25,46,High,South,Monthly
CUST002583,2022-05-23,41,Medium,East,TwoYear
CUST002584,2023-12-01,56,Medium,South,Monthly
CUST002585,2023-11-23,55,Medium,North,Annual
CUST002586,2023-06-19,34,Medium,East,Annual
CUST002587,2022-02-06,26,Low,East,Annual
CUST002588,2022-04-17,39,Medium,West,TwoYear
CUST002589,2022-10-24,32,High,North,Monthly
CUST002590,2022-04-07,41,High,West,Monthly
CUST002591,2022-10-08,56,Medium,North,Monthly
CUST002592,2022-04-20,36,Medium,North,Annual
CUST002593,2023-07-03,41,Medium,North,Monthly
CUST002594,2023-07-06,42,High,East,Monthly
CUST002595,2023-08-20,52,Medium,South,Annual
CUST002596,2022-07-07,18,High,South,Monthly
CUST002597,2023-05-03,34,Medium,West,Annual
CUST002598,2022-12-20,44,Medium,West,Monthly
CUST002599,2022-01-19,56,High,South,Monthly
CUST002600,2023-01-28,36,Medium,South,Monthly
CUST002601,2022-09-18,19,Low,North,Monthly
CUST002602,2023-02-14,49,Low,West,Monthly
CUST002603,2023-02-07,34,High,West,Annual
CUST002604,2023-11-01,27,Medium,West,Monthly
CUST002605,2023-04-29,34,Medium,West,Monthly
CUST002606,2022-10-31,39,Medium,South,Monthly
CUST002607,2023-09-16,34,Medium,South,Annual
CUST002608,2023-10-18,18,Medium,East,TwoYear
CUST002609,2022-01-18,52,Low,East,Monthly
CUST002610,2022-07-03,57,High,South,Monthly
CUST002611,2023-02-09,49,Medium,North,Annual
CUST002612,2022-05-11,28,Medium,South,Annual
CUST002613,2023-04-24,39,Medium,North,TwoYear
CUST002614,2022-01-08,41,Low,West,Monthly
CUST002615,2023-12-06,49,Medium,East,Monthly
CUST002616,2022-11-14,50,Low,North,TwoYear
CUST002617,2023-01-26,33,High,West,Monthly
CUST002618,2023-06-03,42,Medium,South,Monthly
CUST002619,2022-05-16,47,Medium,East,Monthly
CUST002620,2023-06-15,59,Medium,South,Monthly
CUST002621,2023-10-13,50,Medium,West,Annual
CUST002622,2023-01-02,51,Low,West,Monthly
CUST002623,2023-05-04,43,High,South,Monthly
CUST002624,2023-11-20,58,Medium,West,Annual
CUST002625,2022-01-11,46,Low,West,Monthly
CUST002626,2023-07-07,31,Medium,North,Monthly
CUST002627,2023-03-22,58,Medium,South,Monthly
CUST002628,2022-04-24,50,High,South,Annual
CUST002629,2023-11-23,36,Medium,East,Monthly
CUST002630,2023-12-07,36,Medium,North,Annual
CUST002631,2022-07-15,45,Low,North,Monthly
CUST002632,2022-11-19,47,Low,West,Monthly
CUST002633,2023-05-27,44,Medium,East,Annual
CUST002634,2023-09-20,45,Medium,East,Annual
CUST002635,2023-10-24,62,Low,North,Monthly
CUST002636,2023-09-22,54,Low,East,TwoYear
CUST002637,2022-06-14,44,Medium,North,Monthly
CUST002638,2022-09-09,53,Medium,East,Annual
CUST002639,2022-02-13,29,High,North,Annual
CUST002640,2023-04-15,46,Low,North,Monthly
CUST002641,2023-05-04,63,Medium,West,Monthly
CUST002642,2022-06-30,39,Medium,West,TwoYear
CUST002643,2022-03-18,31,High,East,Annual
CUST002644,2023-01-09,34,Medium,West,Monthly
CUST002645,2023-09-20,28,Low,South,Monthly
CUST002646,2022-03-08,32,Medium,South,Annual
CUST002647,2023-06-09,37,Medium,East,TwoYear
CUST002648,2022-04-02,25,Medium,North,Annual
CUST002649,2023-10-13,42,Low,West,Annual
CUST002650,2022-09-01,52,Medium,East,Monthly
CUST002651,2022-12-07,31,Medium,South,Annual
CUST002652,2022-10-31,60,Low,North,Monthly
CUST002653,2023-02-02,48,Medium,West,Annual
CUST002654,2023-12-04,54,Medium,North,Monthly
CUST002655,2023-03-24,34,Medium,North,Monthly
CUST002656,2022-04-07,52,Low,West,Annual
CUST002657,2022-11-27,28,High,West,Annual
CUST002658,2022-07-24,52,Low,South,Annual
CUST002659,2023-03-25,44,Low,South,Monthly
CUST002660,2023-02-22,48,High,North,Monthly
CUST002661,2023-10-11,27,High,North,TwoYear
CUST002662,2022-03-18,31,Low,South,Monthly
CUST002663,2023-07-03,49,High,South,Annual
CUST002664,2023-03-01,30,Low,North,TwoYear
CUST002665,2023-03-05,47,Medium,East,Annual
CUST002666,2023-04-30,25,Low,East,Monthly
CUST002667,2022-05-15,52,Medium,East,Annual
CUST002668,2023-10-16,27,Medium,West,Monthly
CUST002669,2022-09-11,48,Medium,South,Monthly
CUST002670,2023-07-14,49,Medium,East,Monthly
CUST002671,2022-09-12,33,Medium,East,Annual
CUST002672,2023-10-08,48,High,South,Monthly
CUST002673,2023-12-21,45,Low,West,Annual
CUST002674,2023-05-14,35,Low,East,Monthly
CUST002675,2023-09-05,29,Medium,West,Monthly
CUST002676,2023-04-29,18,Low,West,Monthly
CUST002677,2022-02-15,46,Medium,North,Annual
CUST002678,2023-03-19,23,Medium,South,Monthly
CUST002679,2023-08-05,43,Medium,North,Annual
CUST002680,2023-10-10,38,High,East,Monthly
CUST002681,2023-08-02,50,Low,North,Monthly
CUST002682,2022-01-04,38,Low,South,Monthly
