customer_id,date,minutes_used,features_accessed,sessions
CUST009197,2033-06-22,52,7,15
CUST002145,2033-06-23,92,4,3
CUST008893,2033-06-24,154,4,3
CUST000069,2033-06-25,62,1,7
CUST000697,2033-06-26,100,5,5
CUST005582,2033-06-27,53,8,13
CUST008108,2033-06-28,91,8,18
CUST003845,2033-06-29,108,9,17
CUST008160,2033-06-30,185,4,4
CUST008704,2033-07-01,24,9,16
CUST009494,2033-07-02,94,5,4
CUST004215,2033-07-03,92,8,7
CUST005209,2033-07-04,118,8,2
CUST008562,2033-07-05,212,4,2
CUST007613,2033-07-06,239,1,8
CUST002146,2033-07-07,108,5,9
CUST006815,2033-07-08,3,8,9
CUST001452,2033-07-09,64,8,9
CUST003434,2033-07-10,167,5,12
CUST007076,2033-07-11,194,8,6
CUST009264,2033-07-12,5,3,6
CUST009742,2033-07-13,133,4,19
CUST003011,2033-07-14,29,7,3
CUST007357,2033-07-15,127,9,3
CUST000009,2033-07-16,84,2,4
CUST005866,2033-07-17,215,5,14
CUST001293,2033-07-18,110,4,2
CUST003387,2033-07-19,92,4,9
CUST007600,2033-07-20,74,3,10
CUST006993,2033-07-21,3,5,2
CUST007419,2033-07-22,81,7,3
CUST008877,2033-07-23,206,9,7
CUST001099,2033-07-24,205,9,16
CUST004784,2033-07-25,0,8,14
CUST007987,2033-07-26,72,7,11
CUST009826,2033-07-27,28,3,5
CUST003413,2033-07-28,223,1,13
CUST008528,2033-07-29,212,6,1
CUST005798,2033-07-30,54,4,7
CUST001319,2033-07-31,111,1,3
CUST002866,2033-08-01,22,7,9
CUST005061,2033-08-02,136,9,7
CUST008567,2033-08-03,119,4,2
CUST003326,2033-08-04,38,8,18
CUST000512,2033-08-05,174,1,3
CUST002026,2033-08-06,145,5,4
CUST007913,2033-08-07,23,5,7
CUST002210,2033-08-08,70,3,11
CUST004610,2033-08-09,190,2,12
CUST001584,2033-08-10,33,5,7
CUST000225,2033-08-11,117,2,14
CUST007144,2033-08-12,169,5,19
CUST000581,2033-08-13,50,9,7
CUST006952,2033-08-14,69,7,5
CUST006747,2033-08-15,235,4,19
CUST006957,2033-08-16,44,8,9
CUST009502,2033-08-17,60,5,1
CUST001928,2033-08-18,55,5,2
CUST000885,2033-08-19,86,5,19
CUST004960,2033-08-20,222,7,19
CUST002616,2033-08-21,161,6,19
CUST000784,2033-08-22,211,5,14
CUST001860,2033-08-23,51,8,2
CUST000620,2033-08-24,165,3,8
CUST004725,2033-08-25,157,2,1
CUST003479,2033-08-26,8,7,16
CUST005535,2033-08-27,231,5,6
CUST009308,2033-08-28,9,7,8
CUST000825,2033-08-29,232,6,2
CUST008805,2033-08-30,51,7,1
CUST002245,2033-08-31,36,1,18
CUST004437,2033-09-01,127,1,3
CUST006829,2033-09-02,151,7,19
CUST005154,2033-09-03,7,9,18
CUST007832,2033-09-04,186,6,14
CUST007580,2033-09-05,8,1,15
CUST008838,2033-09-06,119,6,10
CUST006217,2033-09-07,105,1,5
CUST009458,2033-09-08,170,2,10
CUST003167,2033-09-09,112,7,6
CUST002834,2033-09-10,8,8,12
CUST000398,2033-09-11,101,6,5
CUST006105,2033-09-12,35,4,7
CUST007000,2033-09-13,166,2,4
CUST000046,2033-09-14,52,7,16
CUST007149,2033-09-15,162,2,4
CUST005278,2033-09-16,45,5,1
CUST003731,2033-09-17,209,3,11
CUST000040,2033-09-18,195,6,6
CUST000215,2033-09-19,82,2,19
CUST008558,2033-09-20,59,5,3
CUST009298,2033-09-21,224,9,3
CUST002972,2033-09-22,177,4,18
CUST002371,2033-09-23,7,6,7
CUST003743,2033-09-24,147,9,12
CUST002709,2033-09-25,28,9,4
CUST008628,2033-09-26,198,8,4
CUST007280,2033-09-27,33,9,12
CUST008507,2033-09-28,221,5,9
CUST006651,2033-09-29,132,8,16
CUST005633,2033-09-30,94,6,11
CUST005745,2033-10-01,134,8,14
CUST009651,2033-10-02,200,8,8
CUST008568,2033-10-03,15,8,6
CUST007623,2033-10-04,139,5,6
CUST000068,2033-10-05,88,7,18
CUST002188,2033-10-06,20,8,11
CUST003316,2033-10-07,204,3,2
CUST007157,2033-10-08,67,8,14
CUST004273,2033-10-09,173,2,17
CUST006806,2033-10-10,28,5,10
CUST003764,2033-10-11,228,4,15
CUST000586,2033-10-12,145,8,1
CUST001829,2033-10-13,222,8,12
CUST008677,2033-10-14,145,4,15
CUST006285,2033-10-15,229,2,17
CUST004493,2033-10-16,215,1,9
CUST009872,2033-10-17,37,3,11
CUST000578,2033-10-18,26,9,7
CUST004902,2033-10-19,97,9,7
CUST005267,2033-10-20,236,7,5
CUST006221,2033-10-21,97,8,19
CUST001950,2033-10-22,205,5,8
CUST004130,2033-10-23,27,5,14
CUST009000,2033-10-24,26,9,3
CUST004360,2033-10-25,72,4,18
CUST006634,2033-10-26,21,2,14
CUST000301,2033-10-27,43,4,3
CUST004841,2033-10-28,113,6,13
CUST009029,2033-10-29,229,5,16
CUST006806,2033-10-30,47,8,8
CUST005108,2033-10-31,144,2,15
CUST008561,2033-11-01,198,5,17
CUST002897,2033-11-02,81,4,19
CUST007362,2033-11-03,101,1,8
CUST000803,2033-11-04,163,3,18
CUST003101,2033-11-05,38,6,15
CUST005730,2033-11-06,17,4,4
CUST003590,2033-11-07,212,3,8
CUST004751,2033-11-08,120,1,4
CUST000849,2033-11-09,119,8,3
CUST002199,2033-11-10,232,5,14
CUST006047,2033-11-11,189,2,13
CUST002783,2033-11-12,19,1,1
CUST002140,2033-11-13,109,9,13
CUST005637,2033-11-14,114,9,15
CUST008863,2033-11-15,4,3,3
CUST002964,2033-11-16,149,5,18
CUST009653,2033-11-17,233,1,9
CUST009801,2033-11-18,104,8,6
CUST004326,2033-11-19,203,2,8
CUST008164,2033-11-20,161,2,14
CUST000080,2033-11-21,237,5,1
CUST006487,2033-11-22,140,2,14
CUST007113,2033-11-23,103,3,16
CUST008362,2033-11-24,89,8,14
CUST009856,2033-11-25,1,7,11
CUST009119,2033-11-26,47,4,13
CUST005933,2033-11-27,17,6,18
CUST002199,2033-11-28,18,8,9
CUST006603,2033-11-29,27,6,4
CUST001957,2033-11-30,136,5,2
CUST002782,2033-12-01,208,4,13
CUST008574,2033-12-02,34,8,11
CUST008862,2033-12-03,49,9,14
CUST009844,2033-12-04,162,8,17
CUST001250,2033-12-05,229,9,8
CUST005075,2033-12-06,121,4,12
CUST004060,2033-12-07,217,9,8
CUST002198,2033-12-08,106,5,19
CUST003311,2033-12-09,51,7,15
CUST007790,2033-12-10,74,7,13
CUST002880,2033-12-11,31,2,12
CUST009134,2033-12-12,171,6,16
CUST000238,2033-12-13,128,3,15
CUST007662,2033-12-14,81,5,4
CUST008079,2033-12-15,6,9,7
CUST008351,2033-12-16,56,5,14
CUST004571,2033-12-17,194,6,5
CUST006147,2033-12-18,81,6,18
CUST002657,2033-12-19,141,2,2
CUST008508,2033-12-20,146,4,17
CUST000094,2033-12-21,26,6,17
CUST003555,2033-12-22,127,4,17
CUST002191,2033-12-23,13,1,2
CUST003162,2033-12-24,81,2,10
CUST005640,2033-12-25,126,4,17
CUST000851,2033-12-26,155,4,3
CUST009416,2033-12-27,64,6,4
CUST004849,2033-12-28,49,7,2
CUST004218,2033-12-29,5,7,4
CUST000234,2033-12-30,49,8,5
CUST004045,2033-12-31,154,3,15
CUST000140,2034-01-01,152,6,17
CUST000096,2034-01-02,76,1,3
CUST004786,2034-01-03,128,5,6
CUST009776,2034-01-04,212,2,9
CUST008507,2034-01-05,138,4,2
CUST007189,2034-01-06,44,4,1
CUST001558,2034-01-07,67,2,14
CUST005200,2034-01-08,155,9,11
CUST008482,2034-01-09,181,5,17
CUST008353,2034-01-10,115,2,6
CUST002230,2034-01-11,22,1,11
CUST005057,2034-01-12,169,6,11
CUST000893,2034-01-13,54,4,10
CUST005122,2034-01-14,63,9,6
CUST005427,2034-01-15,117,7,11
CUST004041,2034-01-16,25,7,8
CUST006810,2034-01-17,53,2,13
CUST001106,2034-01-18,122,2,7
CUST006104,2034-01-19,178,9,2
CUST005502,2034-01-20,103,7,6
CUST003555,2034-01-21,188,2,1
CUST005772,2034-01-22,121,1,7
CUST006389,2034-01-23,141,7,5
CUST004871,2034-01-24,212,1,13
CUST009970,2034-01-25,222,2,5
CUST002760,2034-01-26,188,8,4
CUST002880,2034-01-27,239,1,3
CUST005802,2034-01-28,0,3,13
CUST003688,2034-01-29,86,5,5
CUST009154,2034-01-30,63,4,16
CUST002591,2034-01-31,147,8,4
CUST009999,2034-02-01,220,1,18
CUST008724,2034-02-02,172,5,8
CUST005300,2034-02-03,169,6,8
CUST006269,2034-02-04,8,6,8
CUST006857,2034-02-05,237,8,14
CUST009141,2034-02-06,179,7,9
CUST006727,2034-02-07,140,8,8
CUST005638,2034-02-08,81,9,12
CUST000062,2034-02-09,180,8,6
CUST004624,2034-02-10,195,3,8
CUST000013,2034-02-11,188,4,4
CUST000389,2034-02-12,18,6,18
CUST002665,2034-02-13,114,3,6
CUST003911,2034-02-14,9,2,15
CUST005711,2034-02-15,232,7,18
CUST009086,2034-02-16,193,5,12
CUST000777,2034-02-17,70,5,3
CUST007472,2034-02-18,42,3,17
CUST005198,2034-02-19,190,6,16
CUST006983,2034-02-20,211,7,1
CUST007676,2034-02-21,17,3,11
CUST006491,2034-02-22,96,5,17
CUST003497,2034-02-23,0,7,8
CUST009312,2034-02-24,69,1,13
CUST007750,2034-02-25,225,6,18
CUST008138,2034-02-26,169,5,11
CUST005473,2034-02-27,31,5,14
CUST008164,2034-02-28,163,1,8
CUST007006,2034-03-01,111,5,11
CUST002812,2034-03-02,30,4,3
CUST003587,2034-03-03,72,6,4
CUST002751,2034-03-04,134,4,19
CUST003411,2034-03-05,112,5,17
CUST002908,2034-03-06,198,7,16
CUST004470,2034-03-07,114,1,5
CUST007678,2034-03-08,211,9,2
CUST003556,2034-03-09,125,3,8
CUST002388,2034-03-10,73,5,9
CUST008708,2034-03-11,124,1,7
CUST005747,2034-03-12,179,5,3
CUST006243,2034-03-13,209,4,7
CUST006483,2034-03-14,5,5,1
CUST003469,2034-03-15,227,4,17
CUST003483,2034-03-16,233,2,13
CUST009123,2034-03-17,84,3,4
CUST001336,2034-03-18,57,7,4
CUST009138,2034-03-19,168,5,17
CUST007887,2034-03-20,70,4,1
CUST007319,2034-03-21,159,5,12
CUST001986,2034-03-22,2,7,2
CUST006155,2034-03-23,136,5,3
CUST002191,2034-03-24,155,1,4
CUST001710,2034-03-25,152,5,14
CUST007236,2034-03-26,181,8,2
CUST002524,2034-03-27,127,4,6
CUST007910,2034-03-28,100,7,11
CUST008748,2034-03-29,148,1,14
CUST002886,2034-03-30,68,6,9
CUST001303,2034-03-31,96,3,1
CUST001112,2034-04-01,223,2,10
CUST005227,2034-04-02,162,4,15
CUST007046,2034-04-03,221,3,9
CUST009234,2034-04-04,215,2,17
CUST008317,2034-04-05,37,1,18
CUST008019,2034-04-06,169,7,7
CUST005301,2034-04-07,171,7,19
CUST003383,2034-04-08,208,1,11
CUST001706,2034-04-09,106,6,3
CUST009846,2034-04-10,153,4,4
CUST009814,2034-04-11,14,4,19
CUST001578,2034-04-12,175,2,13
CUST003143,2034-04-13,132,1,16
CUST005411,2034-04-14,236,9,14
CUST004364,2034-04-15,67,1,8
CUST000996,2034-04-16,56,9,19
CUST009137,2034-04-17,19,1,8
CUST003482,2034-04-18,179,1,1
CUST008190,2034-04-19,123,7,6
CUST001644,2034-04-20,127,3,14
CUST008594,2034-04-21,11,3,16
CUST005758,2034-04-22,153,8,7
CUST001388,2034-04-23,227,9,14
CUST002605,2034-04-24,208,1,9
CUST005464,2034-04-25,141,9,1
CUST009225,2034-04-26,238,1,19
CUST001267,2034-04-27,215,9,3
CUST002019,2034-04-28,62,7,7
CUST008358,2034-04-29,134,3,3
CUST007305,2034-04-30,81,9,1
CUST006564,2034-05-01,152,6,17
CUST009059,2034-05-02,21,1,2
CUST008951,2034-05-03,124,8,1
CUST005835,2034-05-04,81,9,9
CUST005126,2034-05-05,69,4,2
CUST004040,2034-05-06,51,6,6
CUST002898,2034-05-07,4,2,19
CUST000490,2034-05-08,38,1,9
CUST001346,2034-05-09,202,8,15
CUST003452,2034-05-10,4,2,3
CUST004965,2034-05-11,43,7,10
CUST009006,2034-05-12,229,3,19
CUST002500,2034-05-13,66,3,15
CUST009725,2034-05-14,25,7,13
CUST002580,2034-05-15,55,4,13
CUST000886,2034-05-16,118,3,1
CUST008902,2034-05-17,156,7,7
CUST006299,2034-05-18,208,9,8
CUST005846,2034-05-19,52,1,8
CUST009754,2034-05-20,89,4,13
CUST000398,2034-05-21,1,3,10
CUST002034,2034-05-22,48,6,13
CUST002279,2034-05-23,123,9,18
CUST000863,2034-05-24,56,4,7
CUST002209,2034-05-25,153,6,7
CUST008367,2034-05-26,122,7,9
CUST001336,2034-05-27,71,7,14
CUST008883,2034-05-28,237,9,2
CUST006482,2034-05-29,216,4,18
CUST006807,2034-05-30,79,1,18
CUST000702,2034-05-31,128,3,2
CUST005103,2034-06-01,161,8,12
CUST007358,2034-06-02,221,7,13
CUST001860,2034-06-03,195,7,8
CUST005502,2034-06-04,3,9,4
CUST000214,2034-06-05,105,4,6
CUST007614,2034-06-06,80,4,3
CUST001844,2034-06-07,196,5,13
CUST007134,2034-06-08,178,6,13
CUST008698,2034-06-09,103,9,4
CUST005530,2034-06-10,87,5,1
CUST005199,2034-06-11,48,9,6
CUST008787,2034-06-12,76,5,14
CUST005355,2034-06-13,42,9,8
CUST005802,2034-06-14,41,3,4
CUST001163,2034-06-15,217,7,6
CUST006756,2034-06-16,168,1,12
CUST006283,2034-06-17,17,9,12
CUST003864,2034-06-18,230,7,18
CUST003583,2034-06-19,183,6,10
CUST005041,2034-06-20,74,7,8
CUST008097,2034-06-21,84,8,13
CUST008174,2034-06-22,170,6,5
CUST003917,2034-06-23,10,2,17
CUST004345,2034-06-24,38,3,2
CUST002554,2034-06-25,143,6,3
CUST004331,2034-06-26,173,4,16
CUST005826,2034-06-27,18,4,3
CUST008168,2034-06-28,6,5,11
CUST009240,2034-06-29,10,9,13
CUST007828,2034-06-30,34,8,17
CUST008316,2034-07-01,58,2,7
CUST001734,2034-07-02,206,1,14
CUST002116,2034-07-03,89,4,12
CUST007834,2034-07-04,155,3,15
CUST003921,2034-07-05,180,5,5
CUST009690,2034-07-06,184,5,5
CUST002843,2034-07-07,61,9,14
CUST000344,2034-07-08,30,5,14
CUST003776,2034-07-09,216,7,10
CUST008545,2034-07-10,192,2,12
CUST001850,2034-07-11,77,7,3
CUST005504,2034-07-12,125,3,15
CUST001256,2034-07-13,136,1,13
CUST006850,2034-07-14,151,9,18
CUST008091,2034-07-15,204,9,8
CUST006292,2034-07-16,72,7,8
CUST000028,2034-07-17,135,6,6
CUST004606,2034-07-18,170,1,6
CUST009643,2034-07-19,128,8,3
CUST009375,2034-07-20,108,3,16
CUST006477,2034-07-21,204,6,19
CUST005337,2034-07-22,22,7,4
CUST004021,2034-07-23,127,6,11
CUST007101,2034-07-24,207,8,3
CUST002401,2034-07-25,162,1,12
CUST006604,2034-07-26,132,8,2
CUST009854,2034-07-27,46,2,19
CUST009442,2034-07-28,221,9,18
CUST001181,2034-07-29,9,8,10
CUST004284,2034-07-30,157,4,1
CUST008439,2034-07-31,93,5,10
CUST001190,2034-08-01,12,2,19
CUST002378,2034-08-02,188,2,10
CUST005981,2034-08-03,229,8,16
CUST000592,2034-08-04,25,4,12
CUST001507,2034-08-05,101,3,2
CUST001620,2034-08-06,222,2,5
CUST005095,2034-08-07,132,2,14
CUST009601,2034-08-08,25,8,3
CUST001477,2034-08-09,100,9,13
CUST002082,2034-08-10,87,4,7
CUST009052,2034-08-11,144,8,18
CUST001752,2034-08-12,237,2,17
CUST007919,2034-08-13,89,3,13
CUST002464,2034-08-14,24,9,3
CUST009977,2034-08-15,118,9,4
CUST001483,2034-08-16,8,7,7
CUST003123,2034-08-17,167,4,9
CUST004233,2034-08-18,201,3,4
CUST002326,2034-08-19,140,5,12
CUST005694,2034-08-20,72,2,15
CUST003135,2034-08-21,187,9,2
CUST004484,2034-08-22,238,8,9
CUST009187,2034-08-23,118,4,9
CUST007598,2034-08-24,238,1,16
CUST002684,2034-08-25,88,2,7
CUST006443,2034-08-26,192,2,17
CUST002163,2034-08-27,192,3,15
CUST006699,2034-08-28,207,3,15
CUST009573,2034-08-29,96,9,4
CUST002515,2034-08-30,162,7,16
CUST009711,2034-08-31,175,1,2
CUST001861,2034-09-01,68,2,3
CUST004468,2034-09-02,126,2,6
CUST009452,2034-09-03,129,4,3
CUST005790,2034-09-04,13,9,5
CUST000120,2034-09-05,65,2,10
CUST003715,2034-09-06,52,5,7
CUST000596,2034-09-07,148,7,17
CUST005275,2034-09-08,48,2,4
CUST008763,2034-09-09,153,8,17
CUST007787,2034-09-10,237,8,5
CUST008047,2034-09-11,234,9,18
CUST009476,2034-09-12,62,4,1
CUST000094,2034-09-13,143,2,19
CUST005893,2034-09-14,237,3,14
CUST000235,2034-09-15,13,6,16
CUST004085,2034-09-16,100,3,19
CUST005550,2034-09-17,189,4,4
CUST004718,2034-09-18,219,1,17
CUST006047,2034-09-19,59,3,15
CUST002911,2034-09-20,111,9,5
CUST004631,2034-09-21,128,8,1
CUST006966,2034-09-22,233,9,16
CUST001177,2034-09-23,78,3,1
CUST004027,2034-09-24,172,9,11
CUST009894,2034-09-25,147,9,11
CUST007115,2034-09-26,143,3,5
CUST002372,2034-09-27,149,9,11
CUST005614,2034-09-28,173,5,6
CUST009819,2034-09-29,96,3,19
CUST001323,2034-09-30,181,4,10
CUST006110,2034-10-01,155,8,9
CUST008848,2034-10-02,197,4,18
CUST001315,2034-10-03,153,4,3
CUST009213,2034-10-04,43,2,13
CUST008112,2034-10-05,47,9,13
CUST007898,2034-10-06,168,4,4
CUST000280,2034-10-07,224,5,7
CUST001530,2034-10-08,238,2,9
CUST001244,2034-10-09,84,5,14
CUST000928,2034-10-10,81,3,8
CUST000079,2034-10-11,51,6,17
CUST006535,2034-10-12,76,7,1
CUST005726,2034-10-13,88,3,15
CUST004396,2034-10-14,80,4,4
CUST009634,2034-10-15,87,2,4
CUST006144,2034-10-16,117,3,6
CUST008281,2034-10-17,226,2,17
CUST003909,2034-10-18,64,7,9
CUST000729,2034-10-19,49,1,2
CUST001928,2034-10-20,223,3,19
CUST008326,2034-10-21,78,8,14
CUST000642,2034-10-22,158,7,8
CUST003984,2034-10-23,96,6,1
CUST005189,2034-10-24,132,2,1
CUST008740,2034-10-25,22,8,4
CUST001777,2034-10-26,222,8,19
CUST008673,2034-10-27,147,8,14
CUST003054,2034-10-28,105,4,16
CUST001699,2034-10-29,158,2,18
CUST008274,2034-10-30,178,9,17
CUST009008,2034-10-31,227,6,9
CUST001268,2034-11-01,30,4,16
CUST001025,2034-11-02,209,9,5
CUST008049,2034-11-03,219,6,19
CUST006229,2034-11-04,155,3,12
CUST006762,2034-11-05,226,8,12
CUST003693,2034-11-06,52,6,4
CUST009551,2034-11-07,30,4,17
CUST003310,2034-11-08,63,1,15
CUST003445,2034-11-09,123,9,11
CUST005833,2034-11-10,161,9,8
CUST005899,2034-11-11,205,6,11
CUST000158,2034-11-12,99,9,10
CUST009526,2034-11-13,137,6,2
CUST007687,2034-11-14,167,6,16
CUST000633,2034-11-15,40,1,15
CUST004487,2034-11-16,4,5,18
CUST002045,2034-11-17,47,5,3
CUST009039,2034-11-18,27,8,7
CUST004843,2034-11-19,120,7,10
CUST005813,2034-11-20,110,7,17
CUST007159,2034-11-21,197,2,10
CUST004110,2034-11-22,238,5,5
CUST005501,2034-11-23,5,5,1
CUST001287,2034-11-24,45,5,18
CUST002182,2034-11-25,92,9,1
CUST004537,2034-11-26,102,7,8
CUST002092,2034-11-27,27,8,15
CUST008720,2034-11-28,33,7,1
CUST003505,2034-11-29,63,9,19
CUST009599,2034-11-30,22,5,14
CUST003438,2034-12-01,194,2,14
CUST001014,2034-12-02,179,7,3
CUST001224,2034-12-03,43,3,13
CUST007280,2034-12-04,155,1,11
CUST007850,2034-12-05,162,3,14
CUST004875,2034-12-06,153,8,19
CUST006943,2034-12-07,182,7,19
CUST006809,2034-12-08,209,3,9
CUST009354,2034-12-09,32,3,13
CUST005493,2034-12-10,217,8,7
CUST001977,2034-12-11,202,7,5
CUST004379,2034-12-12,40,9,12
CUST007098,2034-12-13,18,3,18
CUST008969,2034-12-14,27,3,2
CUST007720,2034-12-15,206,2,19
CUST001875,2034-12-16,130,8,11
CUST008504,2034-12-17,74,6,15
CUST001742,2034-12-18,90,7,12
CUST001522,2034-12-19,235,8,2
CUST000084,2034-12-20,22,3,4
CUST002980,2034-12-21,29,8,8
CUST008952,2034-12-22,3,4,14
CUST003953,2034-12-23,188,6,18
CUST006211,2034-12-24,162,8,15
CUST004613,2034-12-25,136,7,18
CUST001949,2034-12-26,10,7,14
CUST005243,2034-12-27,14,2,8
CUST000787,2034-12-28,209,7,13
CUST001990,2034-12-29,140,1,5
CUST004428,2034-12-30,221,9,5
CUST003982,2034-12-31,21,6,2
CUST007404,2035-01-01,168,1,11
CUST005655,2035-01-02,140,8,3
CUST000522,2035-01-03,17,9,5
CUST002430,2035-01-04,210,5,16
CUST002759,2035-01-05,126,2,3
CUST008983,2035-01-06,198,9,10
CUST001577,2035-01-07,35,5,11
CUST004982,2035-01-08,169,5,11
CUST001669,2035-01-09,222,1,5
CUST005104,2035-01-10,65,8,1
CUST004017,2035-01-11,223,5,7
CUST002754,2035-01-12,11,2,10
CUST005558,2035-01-13,53,9,13
CUST005265,2035-01-14,5,9,12
CUST006616,2035-01-15,133,7,14
CUST008138,2035-01-16,167,9,4
CUST009715,2035-01-17,46,4,16
CUST008842,2035-01-18,4,3,14
CUST001104,2035-01-19,201,6,17
CUST005760,2035-01-20,215,1,7
CUST000662,2035-01-21,59,9,3
CUST009057,2035-01-22,119,1,2
CUST007913,2035-01-23,104,3,9
CUST004478,2035-01-24,122,1,5
CUST001780,2035-01-25,24,4,5
CUST006511,2035-01-26,41,6,6
CUST001955,2035-01-27,200,7,19
CUST002131,2035-01-28,236,5,7
CUST004651,2035-01-29,174,1,13
CUST007529,2035-01-30,113,9,10
CUST006497,2035-01-31,135,4,5
CUST002159,2035-02-01,183,1,3
CUST000441,2035-02-02,152,3,18
CUST005337,2035-02-03,236,4,15
CUST002042,2035-02-04,46,8,6
CUST006160,2035-02-05,83,1,18
CUST005035,2035-02-06,138,1,11
CUST008728,2035-02-07,69,3,9
CUST004831,2035-02-08,205,9,11
CUST008866,2035-02-09,95,1,11
CUST007229,2035-02-10,48,8,1
CUST005452,2035-02-11,115,5,3
CUST009782,2035-02-12,147,7,13
CUST009207,2035-02-13,213,7,18
CUST008209,2035-02-14,13,5,9
CUST000372,2035-02-15,219,1,9
CUST001120,2035-02-16,44,5,8
CUST003654,2035-02-17,219,3,4
CUST002643,2035-02-18,210,3,4
CUST005527,2035-02-19,108,5,19
CUST001212,2035-02-20,156,5,17
CUST001091,2035-02-21,179,7,18
CUST002978,2035-02-22,48,9,19
CUST001498,2035-02-23,195,5,8
CUST002794,2035-02-24,165,1,12
CUST005793,2035-02-25,99,6,8
CUST008562,2035-02-26,105,3,18
CUST009993,2035-02-27,186,9,17
CUST005306,2035-02-28,31,2,17
CUST007097,2035-03-01,209,9,17
CUST009858,2035-03-02,19,5,17
CUST008485,2035-03-03,82,6,4
CUST009746,2035-03-04,61,1,17
CUST007264,2035-03-05,192,9,18
CUST005073,2035-03-06,79,7,16
CUST000989,2035-03-07,198,8,11
CUST002057,2035-03-08,145,1,1
CUST000239,2035-03-09,106,2,4
CUST008937,2035-03-10,163,7,17
CUST008395,2035-03-11,44,2,2
CUST000007,2035-03-12,127,8,4
CUST002571,2035-03-13,118,9,19
CUST001404,2035-03-14,15,6,12
CUST006526,2035-03-15,81,2,1
CUST000533,2035-03-16,124,9,7
CUST000645,2035-03-17,45,5,13
CUST009942,2035-03-18,1,5,18
CUST001884,2035-03-19,186,9,6
CUST001230,2035-03-20,151,6,19
CUST006292,2035-03-21,111,5,4
CUST009178,2035-03-22,225,8,6
CUST004498,2035-03-23,11,2,15
CUST007077,2035-03-24,52,1,6
CUST002374,2035-03-25,62,6,7
CUST008889,2035-03-26,207,7,9
CUST006792,2035-03-27,36,1,8
CUST003472,2035-03-28,67,4,8
CUST008528,2035-03-29,130,7,3
CUST006087,2035-03-30,232,3,3
CUST004737,2035-03-31,160,1,12
CUST001141,2035-04-01,63,8,10
CUST001587,2035-04-02,57,6,1
CUST009303,2035-04-03,103,9,17
CUST004773,2035-04-04,163,8,4
CUST003536,2035-04-05,130,7,5
CUST005043,2035-04-06,86,3,9
CUST005470,2035-04-07,158,3,13
CUST000436,2035-04-08,79,7,14
CUST001960,2035-04-09,75,8,14
CUST007142,2035-04-10,213,6,6
CUST003628,2035-04-11,150,9,4
CUST004980,2035-04-12,37,4,9
CUST002823,2035-04-13,120,2,8
CUST000728,2035-04-14,120,1,15
CUST005921,2035-04-15,62,6,17
CUST003124,2035-04-16,10,4,13
CUST001862,2035-04-17,47,6,19
CUST008242,2035-04-18,165,3,19
CUST001916,2035-04-19,89,9,2
CUST003600,2035-04-20,148,6,17
CUST009754,2035-04-21,35,7,16
CUST004736,2035-04-22,132,5,8
CUST007981,2035-04-23,100,3,1
CUST001213,2035-04-24,31,6,11
CUST005367,2035-04-25,79,1,9
CUST002663,2035-04-26,152,7,6
CUST008693,2035-04-27,172,3,4
CUST004542,2035-04-28,33,3,11
CUST000499,2035-04-29,106,1,6
CUST004190,2035-04-30,142,5,14
CUST007607,2035-05-01,63,7,7
CUST005361,2035-05-02,11,7,8
CUST006944,2035-05-03,70,4,7
CUST007639,2035-05-04,129,1,14
CUST003690,2035-05-05,20,7,19
CUST009506,2035-05-06,173,2,17
CUST001725,2035-05-07,35,5,11
CUST002467,2035-05-08,104,7,10
CUST007884,2035-05-09,42,4,5
CUST004936,2035-05-10,173,8,11
CUST005839,2035-05-11,78,3,8
CUST000756,2035-05-12,236,5,15
CUST000272,2035-05-13,64,6,3
CUST001306,2035-05-14,237,4,4
CUST003167,2035-05-15,154,7,4
CUST000017,2035-05-16,195,7,1
CUST009621,2035-05-17,46,4,3
CUST005535,2035-05-18,92,5,8
CUST006361,2035-05-19,67,9,18
CUST001515,2035-05-20,123,7,5
CUST008447,2035-05-21,35,2,19
CUST008050,2035-05-22,208,1,6
CUST000741,2035-05-23,62,3,10
CUST000269,2035-05-24,22,7,9
CUST002793,2035-05-25,231,6,16
CUST006832,2035-05-26,34,4,9
CUST009871,2035-05-27,31,3,11
CUST006356,2035-05-28,205,2,14
CUST005190,2035-05-29,162,7,13
CUST001959,2035-05-30,141,9,6
CUST001903,2035-05-31,113,1,12
CUST004511,2035-06-01,91,9,12
CUST000994,2035-06-02,223,6,17
CUST007972,2035-06-03,47,7,13
CUST004768,2035-06-04,130,5,16
CUST005149,2035-06-05,65,9,17
CUST005047,2035-06-06,72,2,5
CUST002345,2035-06-07,148,6,12
CUST002482,2035-06-08,68,9,1
CUST007280,2035-06-09,129,4,4
CUST006741,2035-06-10,74,4,6
CUST009150,2035-06-11,57,3,17
CUST006455,2035-06-12,82,7,3
CUST000494,2035-06-13,187,1,11
CUST002457,2035-06-14,39,6,8
CUST007619,2035-06-15,229,3,1
CUST002471,2035-06-16,163,3,17
CUST000416,2035-06-17,218,9,8
CUST009498,2035-06-18,176,2,10
CUST008566,2035-06-19,180,9,13
CUST005463,2035-06-20,180,7,4
CUST004632,2035-06-21,156,4,17
CUST001739,2035-06-22,85,7,6
CUST008635,2035-06-23,136,9,14
CUST004120,2035-06-24,152,3,16
CUST008544,2035-06-25,18,4,14
CUST000978,2035-06-26,125,9,8
